low_rms,low_peak,low_crest,low_kurtosis,mid_rms,mid_peak,mid_crest,mid_kurtosis,high_rms,high_peak,high_crest,high_kurtosis,degradation_mid_to_baseline_ratio,degradation_late_to_baseline_ratio,degradation_early_rate,degradation_mid_rate,degradation_late_rate,degradation_early_stability,degradation_mid_stability,degradation_late_stability,failure_type,channel,sample_number
0.03344796263230378,0.12780305170165257,3.8209517603987453,-0.021046070424371344,0.03210206184471365,0.13121302422434433,4.087370613733698,0.06409478547195402,0.03839076282351333,0.16249515076760362,4.232662724484329,0.10501483861017524,0.961989185355908,0.9418035381868374,-1.709262575288929e-05,1.7580271029178214e-05,6.34868956535933e-06,0.09384813036642414,0.0913358832034409,0.09302231476356294,inner_race,Ch5,101
0.03300093694217881,0.11960558550443376,3.624308779899056,-0.08347273891179974,0.03654102811094465,0.1630283538270943,4.461515240679957,0.14083165215626403,0.040106116079566316,0.1816378820661657,4.528932238310368,0.3244322839196552,0.9750231314896679,0.9593913848051814,-1.1069510011395392e-05,2.771334391405216e-05,1.129561110842785e-19,0.09764527516768122,0.09451065425245733,0.0953677005231279,inner_race,Ch6,101
0.03325666778470584,0.13557100409861406,4.07650594991242,-0.04380674669784046,0.03311424624112216,0.12173275278420566,3.6761444575185487,0.006516282086503455,0.03678580574595667,0.16008548728941216,4.351827669481129,0.18753664904055034,0.9565250913651575,0.9671316737685622,-6.67426338922363e-06,-7.203027713343676e-06,6.83705030115566e-06,0.09291856010971099,0.09130358038928191,0.09581150431363437,inner_race,Ch5,121
0.03346945861626981,0.12844101534452224,3.837558797024757,-0.0744615921787326,0.03571583161288269,0.1374041365374914,3.8471492985740743,0.10149459178167541,0.04009240623387122,0.1965962796350052,4.903578959272218,0.3032528440497586,0.9828791109188476,0.9634124360123186,-8.302132508546424e-06,1.2208521548039612e-06,-4.020836724727366e-05,0.09439541901232522,0.093738431322299,0.09676546422355502,inner_race,Ch6,121
0.03491931734646404,0.12365534298326745,3.5411729775922693,-0.11817180960986651,0.03241038087767384,0.15580307315699016,4.807196612253218,0.18009850951622752,0.03834174487015774,0.16040772184591118,4.183631245503388,0.12869047894593155,0.9739135068203962,0.9600240540759986,2.62086928210972e-05,-3.906726895372742e-06,-3.695262900862732e-05,0.09446459232790722,0.09429778490204317,0.0929997936470666,inner_race,Ch5,142
0.03464853789666054,0.14454038833085225,4.171615805606136,0.06967654723529781,0.03630653807039034,0.18543799698378,5.1075648310025255,0.3156648024701405,0.04054684554624453,0.2372520850509899,5.85130808216385,0.37943711039773387,0.9742706138628003,0.9603945495635671,3.923164577567965e-05,3.284092296422848e-05,1.4650822073905224e-05,0.09787001075711309,0.09552714261073009,0.09632815376302623,inner_race,Ch6,142
0.03676406970213016,0.1452797871181169,3.9516785898624054,0.04212972083213762,0.04297291083859012,0.20284748817382553,4.720357178868749,0.3768455310383465,0.048579456402808516,0.23842829816653247,4.908006713569324,0.26579771801738117,0.9914345633878069,0.9566742883346411,1.8720494872212264e-05,2.5271639604443545e-05,3.5813120625101775e-06,0.10905984788819803,0.11275489230627576,0.11155265009792459,inner_race,Ch5,162
0.03994640864233585,0.1519936885248999,3.804940010647529,-0.03627831106655144,0.04688695499114655,0.23032089487423454,4.912259602222516,0.2889626248885717,0.04896035454607722,0.2616314680742385,5.343741288229719,0.2467775564086434,1.0009628832934436,0.9810845509307872,8.139345596613452e-07,-6.287388597240839e-05,-6.837050301155387e-06,0.11285037612194605,0.11603918084204243,0.11525795944359528,inner_race,Ch6,162
0.03768671491150801,0.1601578142848985,4.249715441129966,0.04868511332402292,0.04388071170776854,0.2481365998519432,5.654798889873376,0.39184862895494765,0.048202980378630016,0.20667656916217858,4.287630506220839,0.21663543689068154,0.984063085106606,0.9643563276953431,2.376688914211316e-05,-1.367354413380537e-05,-5.534755005697111e-06,0.11047075351910807,0.11291134319852807,0.11427858724236857,inner_race,Ch5,182
0.03911030480737053,0.1477916759427194,3.77884234527539,-0.101245037932995,0.04689785858963447,0.213265967996068,4.547456417193531,0.17523580129390215,0.04825234586450287,0.18817894358659037,3.899892123691034,0.07326222937247628,1.0117021857808672,0.9477488684454942,2.5883118997232216e-05,-3.003296300817996e-05,3.369689076998257e-05,0.11151351148719627,0.11474979568262755,0.11862904335833678,inner_race,Ch6,182
0.03739946196521206,0.1329251861048543,3.554200491667437,-0.009843009028477567,0.04333009298198718,0.21588006692083833,4.98222025534499,0.2689304922460538,0.047509407816609305,0.20843055087061615,4.387142682880353,0.15796645686485578,1.003367439726016,0.9715201706452737,2.262738075858708e-05,5.664753998290792e-05,-2.8976070323945863e-05,0.10969402658729299,0.11103849892824515,0.11163255032096937,inner_race,Ch5,203
0.039185132129333604,0.16586723199316755,4.232912407841569,0.0693660625328345,0.04654361967323802,0.21513498136865372,4.6222228283709,0.15068803785031148,0.04852994633859994,0.2104948724978226,4.337422321244118,0.25401397054857666,1.011455006289229,0.9565969706705642,-2.6697053556893355e-05,1.794652667561969e-05,1.0743936187530098e-05,0.11497956311237664,0.11475322522193322,0.11390834702798591,inner_race,Ch6,203
0.03674489590401875,0.13285276301062476,3.6155433221977042,-0.03978172378406386,0.04241766439319734,0.1855380743787501,4.374075683632064,0.14145024803319073,0.048443211326371347,0.22021700853479095,4.545879649702537,0.1994147659344927,0.9838936758525634,0.9823758466442867,-1.8976626662158788e-19,3.9555609815651883e-05,2.767377502848796e-06,0.1121560627387275,0.10928383879224175,0.11252938724939299,inner_race,Ch5,223
0.039336781236252887,0.15759239047883924,4.0062350178667305,0.15868911192321145,0.04637438523197052,0.22645930404265838,4.8832842292114575,0.2645881862489645,0.049802204075463416,0.24196968950689718,4.858614071382254,0.2526329138671315,0.9674075377400184,0.9530635029356256,5.8603288295624425e-06,-2.685874740569106e-06,-2.2301806934722697e-05,0.11631773818349646,0.11658200154373626,0.11700172543125135,inner_race,Ch6,223
0.036054719434883545,0.14516056478228856,4.026118274043294,-0.047870346486000415,0.04363440191870725,0.22323531482936576,5.116039294987075,0.4866785582971187,0.04838556172415321,0.2484016499152277,5.13379696470962,0.3493356846952418,1.0120965696799606,0.9726242201896904,-1.1232296923327288e-05,2.441704309607919e-06,-7.992837375875009e-05,0.11035287303225137,0.11301471965098331,0.11275704881003958,inner_race,Ch5,243
0.040353298659967465,0.16105481218796167,3.9911188808893154,-0.004451413281162164,0.048326058834486166,0.23291501703768977,4.819656778455898,0.22511481562209346,0.04980001062420055,0.2790867467962551,5.604150346518834,0.3302012381768429,1.0124164681577672,0.9803802938634399,9.44164089207234e-06,1.4283970211207198e-05,-9.620706495197744e-05,0.11361231534277438,0.1158272745051563,0.11730648553219529,inner_race,Ch6,243
0.03725099311584185,0.13230988717048608,3.551848584520508,-0.038109880667496654,0.043619370975259246,0.2780882644640302,6.375338714117653,1.0015643907157612,0.04904210922079763,0.1974481056144682,4.026093264576292,0.15748525623129117,0.9940748482364666,0.9787499446887504,-1.986000325573848e-05,1.306311805640306e-05,3.613869444896619e-05,0.11481928332765484,0.11384207369882819,0.11003428999714043,inner_race,Ch5,264
0.038065589058416976,0.16520435328092847,4.339992033944339,0.04235316399298128,0.04831065594820273,0.24440039462974134,5.0589334761212985,0.12665059377023224,0.04784307344218013,0.21906423952714768,4.578807834991908,0.06266122763069948,0.997466696790173,0.951712437661077,-8.985837538661907e-05,1.1964351117079672e-05,7.650984860817487e-06,0.1165006934122807,0.11590180334327953,0.11350285320819915,inner_race,Ch6,264
0.03730481608598281,0.14020997840790375,3.758495366516156,-0.10152069340151915,0.04320215727066553,0.19978439622474886,4.624407873270797,0.39779568628620376,0.04889356689857751,0.21259850067553698,4.348189632319958,0.29549193948178054,1.034463455433938,1.0014686318673358,1.2697379130718318e-05,3.0155048223660242e-05,-4.883607357968496e-06,0.11149108342012146,0.11370276658295367,0.11104013252355574,inner_race,Ch5,284
0.040524398341608266,0.15437523239896558,3.8094392197418863,-0.020477060108281098,0.048046892818596136,0.22050078795824904,4.589282990489369,0.18214680769385927,0.05018747091486356,0.19291391354917742,3.843866009435512,0.14786693512690396,1.0054036305438856,0.99591411597909,1.3999674426175606e-05,1.8801123183982707e-05,9.116067068207788e-06,0.11627144332194415,0.11852920335293299,0.11490901608861478,inner_race,Ch6,284
0.03799583709389991,0.14792385866800645,3.8931596191035114,-0.2107049493621833,0.04269673913600287,0.2134330463333886,4.998813742040945,0.38601301868031346,0.049183332917789,0.21369961403865728,4.34495999683187,0.2409337137408758,1.0142294285726416,0.9742307871933021,-5.046394269900686e-05,5.005493834696448e-06,-1.302295295457817e-06,0.11248860142359315,0.11165991265465704,0.11346785831617595,inner_race,Ch5,304
0.038652854073132036,0.15976154225160433,4.133240509208765,0.24997483738410287,0.04875391586298832,0.23742198295832595,4.869803353345932,0.2200847611233283,0.050452530649101775,0.21263894708842845,4.21463392128605,0.2925951896673471,0.9956085506728595,0.9810029942666598,8.139345596612368e-07,1.184226590159951e-05,-8.464919420478244e-06,0.11891707254305772,0.11541126160950112,0.1164312771085128,inner_race,Ch6,304
0.03757206134659398,0.1434925686220605,3.8191295201605575,0.0024400505257213823,0.04236382512733136,0.17135297283664302,4.044794640748654,0.27980414364717676,0.049089427156183404,0.20760689503539173,4.229157011241292,0.0946343102390168,1.0075328527868372,0.987949557471423,4.720820446035851e-06,2.1486997924551483e-05,-1.041836236366587e-05,0.11234513570726459,0.11312616174790253,0.10955395790143754,inner_race,Ch5,325
0.03915723981988032,0.1346040893205629,3.4375275157219773,-0.1748170374496194,0.04781259240857072,0.21839088979431487,4.567643768991009,0.11889248917133788,0.05126132597042305,0.24135491667702577,4.708323713988273,0.2831311309828566,0.9956921273257875,0.9844574990300434,2.2627380758586358e-05,-2.1120742278110496e-05,-2.5394758261435528e-05,0.11682331843630916,0.1174439269469243,0.11639507211461643,inner_race,Ch6,325
0.03743796471715313,0.16149788188620484,4.313746302886241,0.0697571268223447,0.0420831801899955,0.213660506985838,5.0770998299370875,0.3599359968439604,0.04959707467555978,0.2512865728193169,5.066560365971438,0.20273588833812628,0.99182567588522,0.970240514976133,-6.837050301155811e-06,-3.833475766084725e-05,8.02539475826145e-05,0.11485215417122968,0.11060489462976794,0.10988137959712518,inner_race,Ch5,345
0.03885517726705939,0.13906360386330702,3.5790237915399303,0.004754869605378076,0.04752280349470191,0.2052223270847887,4.318396895664373,0.28179038870624584,0.04996074071439046,0.22248524672280343,4.453201524666743,0.15069662675451623,0.979587248018929,0.9681620748131352,2.2627380758587158e-05,1.6481504089854362e-05,-7.309132345759408e-05,0.11694130424130375,0.11834060042127258,0.1132434836470301,inner_race,Ch6,345
0.03797083759894883,0.1484665060278238,3.910013984835928,0.023098422698463406,0.04223856059669335,0.19020721060078044,4.50316506797987,0.17418565909222705,0.04913743213410004,0.2509536316920708,5.107178393189086,0.48446890652876773,0.9927694386603203,0.9733125035244287,3.0929513267133434e-05,1.074349896227579e-05,4.8184925931954826e-05,0.11592808573996677,0.11171537696701522,0.10995089346697243,inner_race,Ch5,365
0.03959428294871738,0.16037508613833187,4.0504606775187755,0.06883869507436646,0.04838575263749473,0.1900768993630711,3.9283650455357,0.03626369526479056,0.05073489431030474,0.2280897747165953,4.495717943582433,0.14829085676415854,1.009535645500328,0.9675033584333879,2.4418036789850795e-06,-3.0399218654620527e-05,-1.823213413641583e-05,0.12282917926211168,0.11756200452782037,0.11591257208394279,inner_race,Ch6,365
0.03670384183358311,0.15226073400096188,4.148359582937366,0.05802198388494917,0.04133898020068194,0.20676549558615914,5.0017077001514485,0.3298998231613943,0.04850721419357432,0.20120449720883832,4.147929345229056,0.2093666553942901,0.9874779009459652,0.9620796990339257,1.0418362363665826e-05,7.813453790745613e-06,2.6371479733029813e-05,0.11187376367891022,0.11047091353023053,0.10889814478813149,inner_race,Ch5,386
0.038987374798172145,0.1408077588035287,3.611624520308308,0.05748552483043934,0.04749134545520242,0.24959949170382928,5.25568373166583,0.1736906807950045,0.05041293507862302,0.2520112350174084,4.998939947146038,0.15883575083082757,0.9680402356094981,0.9335022114009092,-1.5790330457431635e-05,-4.175314369429875e-05,-6.592869933257393e-05,0.11811730881656778,0.11917169309376885,0.11372706989934714,inner_race,Ch6,386
0.0363521380041552,0.1359163844652379,3.7388828258107427,0.003973475010752292,0.04116655999298478,0.19273187808635728,4.681758158058405,0.3235484281328156,0.048375285375759636,0.25092385426013164,5.187025819301255,0.17511411359218387,0.9741888900185284,0.946323680448499,-2.702262738075876e-05,-1.1353925039677434e-05,-7.48819794888442e-06,0.1070042152078329,0.11208684738622363,0.11067993151924596,inner_race,Ch5,406
0.03925392135411209,0.17024100719527152,4.336917212920378,0.20326458620581578,0.047653555838605505,0.22263507007895963,4.671950836848079,0.1769263694420773,0.04983567334314709,0.20595235900437878,4.1326292029061005,0.15777476171995808,0.988789365526243,0.9718741485894834,-3.092951326713296e-05,2.087657184714917e-05,6.023115741494525e-06,0.11375477306519702,0.1158402783038553,0.11547051592600499,inner_race,Ch6,406
0.03689551981000939,0.1621455566370667,4.394722109134731,-0.0600090304055918,0.04187171865457477,0.19462481070402132,4.64812090254999,0.25248698473059417,0.04818858656881986,0.22205533965332291,4.6080484086454305,0.23641504050367335,0.9975414527361522,0.971140790996328,-2.979000488360714e-05,2.173116835551193e-05,-2.441803678984099e-06,0.1080584669976697,0.1091967111325872,0.10842432493801517,inner_race,Ch5,426
0.03987750605314657,0.1503810415401769,3.771074383131112,0.032839176813694415,0.0472503923908483,0.19264994076243247,4.077213564045362,0.10837717347792175,0.05074004458996336,0.2312431164373983,4.557408616923828,0.25738359260059074,1.0168781069962307,0.9533829752364784,1.0743936187530234e-05,-1.8434867537541032e-05,1.2697379130717816e-05,0.11410681198310559,0.11835530717261379,0.11251439764964459,inner_race,Ch6,426
0.03645815049188605,0.13875244335524678,3.805800389850463,-0.08290606127432065,0.04181046804065296,0.17785389020960074,4.253812467171396,0.18953713475738487,0.04911560701983928,0.21259744470883996,4.328510988838342,0.16943454158994298,1.006205428801036,0.9635225405557044,4.444082695751233e-05,1.4650225857648805e-05,-1.48136089858377e-05,0.11317534868526373,0.11265042404766121,0.10937544957241124,inner_race,Ch5,447
0.03898683827158739,0.1531441859944602,3.928099655777108,0.06121406695134057,0.04764636654020594,0.2087816152698206,4.381900036252338,0.03988848002533363,0.0499314359620534,0.225235026945839,4.510886230410273,0.19798141923303358,0.9710751019821005,0.9675301322427842,5.43708285853814e-05,1.526065193505065e-05,3.630148136089955e-05,0.1178172673586082,0.11807169926872127,0.11322793520959944,inner_race,Ch6,447
0.03714588179727464,0.1352057207101529,3.6398576145814587,0.061609315700422496,0.041781326141663126,0.1884036225063602,4.509278184889626,0.1612820063803535,0.04763197774239062,0.24588123028347783,5.162104156440538,0.2508619869729771,1.00012212146032,0.9780939366694951,-1.6604265017093024e-05,2.7102917836650747e-05,-9.278853980140155e-06,0.11185670386937403,0.10800346598731538,0.10950023903087613,inner_race,Ch5,467
0.03960586671286456,0.15392752222513165,3.8864828622758996,0.07616533147201698,0.046003275502213385,0.193581125493488,4.207985700587214,0.11555177644867198,0.05075752726296788,0.22076469433772045,4.349398133482122,0.1640722919362707,0.9793069012811519,0.9736880360517518,2.2952954582451916e-05,2.3318276156757105e-05,-2.783656194041967e-05,0.11780824151104467,0.11295486034728305,0.11322569825370844,inner_race,Ch6,467
0.0366913529003962,0.15190720782809555,4.140136457777092,0.08195239713038749,0.04222710484006337,0.2645605760336331,6.265183867936613,0.6162829712045728,0.047510757476684755,0.2830108071400335,5.95677320612952,0.269395533476422,1.0107188512016365,0.9927411794784387,2.0673937815399933e-05,-1.367354413380551e-05,1.5627543545499183e-05,0.1088977039877828,0.1142712990494276,0.10991542424819804,inner_race,Ch5,487
0.03950540985915419,0.14099663377684335,3.569046221252445,-0.023086261991388746,0.04686467216157739,0.18601475383392113,3.969189268892992,0.1253782162116388,0.05065123071434756,0.23158990802394108,4.572246414504998,0.1510038143567276,1.0105970768314934,1.0078720528156073,-3.85804981279509e-05,2.0266145769747234e-05,7.162624125020391e-06,0.11784573029804045,0.11701169770784528,0.11501151183186542,inner_race,Ch6,487
0.038294880462570804,0.14283603926026717,3.7298990761930773,-0.12358245655840205,0.04147834153235242,0.1818090824402052,4.383229312541272,0.12626939244797164,0.0494693340301568,0.25151535669137715,5.084268095019268,0.5051352338610489,0.9981400785347574,0.9892713245754922,1.3511313690379067e-05,-6.226345989500455e-06,3.9068858863747025e-06,0.1163802472815367,0.11177224073184618,0.11122497472183296,inner_race,Ch5,508
0.0412990283797001,0.1623817528530371,3.9318540707571064,0.07034212761048009,0.048638824797642574,0.24771127402186874,5.092871282405548,0.20891166660390592,0.050726160468399256,0.2783409620501819,5.487128524611659,0.24505013387022423,1.000054900271545,0.9592238790842634,-1.7092625752889357e-05,-3.393968990355259e-05,9.604427804004945e-06,0.11911444945434199,0.11893302913982422,0.11522896181622985,inner_race,Ch6,508
0.037451478842620914,0.14821419696880772,3.957499184254788,0.10688385356984575,0.04138878643752466,0.18570863550441652,4.486931159113328,0.31481131103018845,0.04841278662472068,0.2706855192430681,5.591198898368099,0.4257846853744107,1.0103329409962845,0.9952080330486267,4.883607357968402e-05,-7.813453790746206e-06,-2.5069184437571627e-05,0.10940262429977494,0.11252402619069697,0.10888315316656422,inner_race,Ch5,528
0.03911661163220203,0.16362104792567286,4.182904425979853,0.13657324383869973,0.04679041414688844,0.26252990524038866,5.610762589453311,0.3192584204467299,0.048514156063598164,0.2278598794532861,4.696770962161644,0.3005669494529193,1.0206472248830076,0.9993839168540939,1.7580986488686414e-05,8.545965083628617e-07,2.6697053556894195e-05,0.11223644508311394,0.117377699614518,0.11417148506735225,inner_race,Ch6,528
0.038084178440884874,0.1378830698619771,3.620481667367522,-0.02565811225160397,0.04150814979072333,0.20175724012653373,4.86066570405469,0.5929321845607078,0.04875282008805321,0.21669634391050022,4.444796086034032,0.32115552641008005,0.9798711253474255,0.9655170981183968,-8.139345596613904e-07,-4.944451226956454e-05,1.1883444571056182e-05,0.1083646324181072,0.11202199818218375,0.10923106817896426,inner_race,Ch5,548
0.03720256463257605,0.13814794890309395,3.713398532264792,0.1379760245941215,0.04451995438792407,0.2004697463726233,4.502918952383299,0.159372123724574,0.051122872777621564,0.24974980226180382,4.885284975047976,0.20497439213584423,0.9638305037820327,0.9423056659207973,-1.2371805306852807e-05,4.761323403734548e-06,1.9860003255738154e-05,0.11293698708096943,0.11504003020878552,0.11221148609784888,inner_race,Ch6,548
0.037955684199874544,0.12883951493862603,3.3944722023757348,-0.09614243599356342,0.040499241874129246,0.1946587083540034,4.806477833807318,0.2610686980550918,0.048418670180272426,0.23834293718045768,4.922541992439261,0.3132668254055284,0.9866297030035425,0.9737211020264258,4.883607357972355e-07,-6.592601635941714e-06,1.953442943187469e-06,0.10860682672708712,0.1090111514229928,0.10892576440085183,inner_race,Ch5,569
0.03947120169256892,0.17347975451958764,4.39509685747034,0.03504875270097951,0.04417207434280268,0.1732022169186889,3.9210795394061035,0.03330214926737174,0.050585603520664345,0.23766437663051085,4.698261167002275,0.3941055503686006,0.9843853044051724,0.9594919484769308,2.7836561940420116e-05,-1.465022585764815e-05,-3.8417711216017884e-05,0.11282709606517206,0.11792465493152936,0.11509084359785424,inner_race,Ch6,569
0.03676523051158627,0.1410977099840583,3.8378029464439907,-0.1776878224690459,0.04163082901514886,0.24605580296329055,5.910422847302761,0.28329941992507157,0.04853038109716586,0.26974829634785935,5.558338719981996,0.5412474441991408,1.0440745375312834,1.0787793801081573,3.060393944326822e-05,-2.5271639604444006e-05,6.006837050301178e-05,0.11016689973314538,0.10969384753066297,0.10837901699671348,inner_race,Ch5,589
0.037268191983908384,0.16738678900055523,4.491411578882853,0.12294321051779944,0.04523899342348563,0.19301009580301032,4.266454251009263,0.15936494493016617,0.05076828241434098,0.20545650027281417,4.046946055728231,0.22926121764200147,1.0529988863322197,1.0520108853442187,5.2091811818325015e-06,2.2341594432914003e-05,2.067393781539934e-05,0.1157835462494926,0.11415761781342187,0.11556838615927349,inner_race,Ch6,589
0.037293097302433534,0.13258447091314582,3.5552013778296208,-0.06777294506164555,0.04060807780757229,0.2610194201808104,6.427770883854479,0.3512807046792017,0.047955165846732005,0.22175184518747493,4.624149270929623,0.18489491718657813,1.0016512902934764,0.9760993040241546,-3.5813120625102e-06,-2.5393724819924345e-05,2.392967605404514e-05,0.11135975681329457,0.1080715605371332,0.10593529893344601,inner_race,Ch5,609
0.036121861232908926,0.16775538586988709,4.6441512187930405,0.13456197593377794,0.044928930583835305,0.20243275076479297,4.505621392146488,0.1622970778495345,0.05003748958912194,0.22998874742639663,4.5963286590699735,0.23604262171533819,1.007374865023065,0.9656868027952639,-1.7580986488686072e-05,6.592601635942046e-06,-1.546475663356654e-05,0.11615590288552069,0.11057292514613971,0.11106801391607227,inner_race,Ch6,609
0.037012548270697485,0.159756118379448,4.316269099091606,0.10328711608011609,0.04106908203089921,0.1909348039795794,4.6491130197632735,0.26578852754966453,0.04808475308636138,0.2228769998759969,4.63508670774922,0.1106034841133674,1.0158634974862912,0.9637523410958124,2.1813446198925396e-05,1.4406055426687973e-05,-2.099951163926461e-05,0.10996186824268413,0.10667792797160106,0.1080866914891424,inner_race,Ch5,630
0.03729651798993894,0.14650320710122633,3.928066613101707,0.0564148040450152,0.04452553835823236,0.26211289308112096,5.886798964052475,0.2784484609241984,0.05058321141433517,0.19848174142779784,3.923865960229416,0.15461609680598354,1.0116098873496078,0.9780340250163908,5.860328829562411e-06,1.6725674520815396e-05,-2.3441315318248164e-05,0.11297904547229315,0.11317545888556825,0.11374943801638587,inner_race,Ch6,630
0.03738656939832531,0.13553942410116626,3.625350661546325,-0.07677737896555037,0.04172217851699448,0.2678434362808209,6.419689618357815,0.6006177640689057,0.049414874093986885,0.2913519228019811,5.896036935110488,0.5960670055302542,0.9911156062329246,0.9666740808198653,2.392967605404477e-05,-2.234159443291426e-05,5.404525476151728e-05,0.11131815051440436,0.11059896463074234,0.10749976724949364,inner_race,Ch5,650
0.03734020560121719,0.15383348433183097,4.11978139528017,0.16308789888844633,0.045419385922924126,0.2745210477653781,6.0441382503769505,0.46521592611909224,0.04993092075908314,0.28745968637798525,5.757147715440282,0.5563563790647703,1.0122891139855832,0.9881138427360122,-3.581312062509895e-06,-1.587107801245243e-05,-2.2301806934722928e-05,0.11263646262465923,0.11592414660502678,0.11227445505272288,inner_race,Ch6,650
0.037329351684748206,0.15358194014160742,4.114240757209747,0.061035756098821725,0.04200748023813667,0.2258573774710993,5.376599029285591,0.4183648679249812,0.04682459102868887,0.22148605405417066,4.73012255287972,0.2280949363488225,1.0226744272152368,0.9853167374382996,-1.5464756633566443e-05,5.371749481137717e-06,-2.555754517336833e-05,0.10859333253580501,0.10952115454241015,0.1079813181412372,inner_race,Ch5,670
0.03802723213191311,0.17934854741182032,4.716318736785155,0.2939277036846608,0.04403388046301385,0.20964857495468095,4.76107426259593,0.20102349611039294,0.05116196603473855,0.2282057634205913,4.460457271435611,0.06412270029195799,1.0018510046212155,0.9688057452497176,-9.116067068207606e-06,-9.522646807471349e-06,-2.18134461989255e-05,0.11418143716200152,0.11479987010732473,0.11157752279319044,inner_race,Ch6,670
